   -68.304,    43.013,   -26.69,      0,   1
   -68.059,    43.539,    -0.05,      0,   1
   -67.495,    43.396,  -158.55,      0,   1
   -67.100,    44.034,    -3.66,      0,   1
   -66.620,    45.058,   -20.80,      0,   1
   -67.997,    42.638,   -80.47,      0,   1
   -69.180,    42.244,  -179.39,      0,   1
   -68.564,    43.237,   -93.47,      0,   1
   -69.587,    41.495,   -11.47,      0,   1
   -69.749,    43.733,   -36.95,      0,   1
   -66.273,    44.901,   -41.52,      0,   1
   -68.276,    43.789,  -106.38,      0,   1
   -68.535,    43.742,  -112.33,      0,   1
   -66.696,    43.950,  -103.06,      0,   1
   -68.959,    43.937,   -19.20,      0,   1
   -70.005,    43.644,   -24.06,      0,   1
   -68.165,    43.129,  -108.84,      0,   1
   -69.095,    42.402,   -11.85,      0,   1
   -65.097,    45.058,    -7.34,      0,   1
   -68.669,    43.307,    -1.75,      0,   1
   -68.985,    43.832,   -36.03,      0,   1
   -67.377,    44.491,   -28.55,      0,   1
   -66.721,    44.390,   -62.33,      0,   1
   -66.956,    44.569,   -44.67,      0,   1
   -69.030,    43.767,   -13.70,      0,   1
   -67.101,    44.066,   -73.21,      0,   1
   -66.943,    43.975,   -58.35,      0,   1
   -69.610,    43.493,   -85.63,      0,   1
   -69.606,    43.487,    -0.88,      0,   1
   -67.439,    44.526,   -17.63,      0,   1
   -67.449,    43.808,    -7.46,      0,   1
   -69.253,    43.327,    -4.67,      0,   1
   -69.986,    40.346,   -39.41,      0,   1
   -68.151,    43.342,    -6.52,      0,   1
   -66.912,    44.913,   -22.06,      0,   1
   -69.176,    43.862,   -24.54,      0,   1
   -68.153,    43.481,    -3.98,      0,   1
   -67.123,    43.867,   -34.97,      0,   1
   -67.267,    43.719,   -96.25,      0,   1
   -66.720,    44.849,   -39.23,      0,   1
   -67.594,    43.457,  -131.54,      0,   1
   -69.655,    43.044,   -55.15,      0,   1
   -69.904,    42.966,  -117.06,      0,   1
   -69.522,    42.267,   -83.05,      0,   1
   -66.610,    44.769,   -21.43,      0,   1
   -65.882,    44.832,    -1.04,      0,   1
   -68.418,    41.796,   -52.38,      0,   1
   -69.029,    43.757,   -24.12,      0,   1
   -69.102,    41.454,  -104.50,      0,   1
   -68.458,    43.052,    -4.75,      0,   1
   -69.252,    43.867,   -35.56,      0,   1
   -70.525,    42.296,   -35.06,      0,   1
   -68.683,    44.060,    -5.22,      0,   1
   -68.361,    43.006,   -22.77,      0,   1
   -67.284,    43.760,   -34.89,      0,   1
   -68.146,    43.271,   -10.73,      0,   1
   -69.741,    43.034,   -55.08,      0,   1
   -67.326,    44.324,   -78.77,      0,   1
   -66.830,    44.905,   -18.00,      0,   1
   -67.063,    44.246,   -87.93,      0,   1
   -68.328,    43.282,    -3.82,      0,   1
   -69.315,    43.689,   -13.51,      0,   1
   -68.015,    43.903,  -127.72,      0,   1
   -67.701,    43.462,  -146.68,      0,   1
   -69.400,    42.286,    -5.49,      0,   1
   -67.536,    43.316,  -116.28,      0,   1
   -70.759,    42.880,   -12.43,      0,   1
   -69.760,    43.772,    -1.42,      0,   1
   -67.954,    43.375,   -13.94,      0,   1
   -65.100,    45.065,    -2.36,      0,   1
   -69.307,    43.779,   -48.94,      0,   1
   -69.013,    42.643,  -101.46,      0,   1
   -68.646,    43.929,   -21.34,      0,   1
   -68.853,    43.771,    -8.39,      0,   1
   -68.509,    43.698,    -0.50,      0,   1
   -66.930,    43.976,   -58.70,      0,   1
   -66.733,    44.847,   -37.61,      0,   1
