   1818458.22606966      ,   744749.328543842     
   1825683.01651735      ,   748159.879561445     
   1832899.54444316      ,   751568.855865231     
   1840107.80565933      ,   754976.256969074     
   1847307.79599885      ,   758382.082379162     
   1854499.51131578      ,   761786.331593544     
   1861682.94748561      ,   765189.004101652     
   1868858.10040564      ,   768590.099383805     
   1876024.96599537      ,   771989.616910637     
   1883183.54019698      ,   775387.556142548     
   1890333.81897573      ,   778783.916529125     
   1897475.79832045      ,   782178.697508490     
   1904609.47424407      ,   785571.898506625     
   1911734.84278412      ,   788963.518936671     
   1918851.90000335      ,   792353.558198165     
   1925960.64199028      ,   795742.015676251     
   1933061.06485991      ,   799128.890740842     
   1940153.16475433      ,   802514.182745711     
   1947236.93784353      ,   805897.891027538     
   1954312.38032611      ,   809280.014904898     
   1961379.48843015      ,   812660.553677180     
   1968438.25841407      ,   816039.506623433     
   1975488.68656757      ,   819416.873001173     
   1982530.76921266      ,   822792.652045043     
   1989564.50270473      ,   826166.842965431     
   1996589.88343366      ,   829539.444947005     
   2003606.90782510      ,   832910.457147090     
   2010615.57234179      ,   836279.878693997     
   2017615.87348492      ,   839647.708685193     
   2024607.80779573      ,   843013.946185343     
   2031591.37185706      ,   846378.590224231     
   2038566.56229517      ,   849741.639794503     
   2045533.37578159      ,   853103.093849251     
   2052491.80903519      ,   856462.951299407     
   2059441.85882434      ,   859821.211010957     
   2066383.52196932      ,   863177.871801895     
   2073316.79534486      ,   866532.932438968     
   2080241.67588291      ,   869886.391634136     
   2087158.16057569      ,   873238.248040752     
   2094066.24647892      ,   876588.500249408     
   2100965.93071538      ,   879937.146783425     
   2107857.21047878      ,   883284.186093976     
   2114740.08303793      ,   886629.616554723     
   2121614.54574141      ,   889973.436456016     
   2128480.59602249      ,   893315.643998524     
   2135338.23140470      ,   896656.237286279     
   2142187.44950781      ,   899995.214319070     
   2149028.24805446      ,   903332.572984051     
   2155860.62487742      ,   906668.311046528     
   2162684.57792763      ,   910002.426139819     
   2169500.10528304      ,   913334.915754040     
   2176307.20515842      ,   916665.777223685     
   2183105.87591622      ,   919995.007713874     
   2189896.11607868      ,   923322.604205043     
   2196677.92434125      ,   926648.563475912     
   2203451.29958765      ,   929972.882084436     
   2210216.24090666      ,   933295.556346474     
   2216972.74761104      ,   936616.582311865     
   2223720.81925878      ,   939935.955737467     
   2230460.45567709      ,   943253.672056696     
   2237191.65698956      ,   946569.726345056     
   2243914.42364707      ,   949884.113280950     
   2250628.75646294      ,   953196.827100967     
   2257334.65665320      ,   956507.861548748     
   2264032.12588284      ,   959817.209816210     
   2270721.16631902      ,   963124.864475756     
   2277401.78069287      ,   966430.817401778     
   2284073.97237118      ,   969735.059679277     
   2290737.74544032      ,   973037.581497049     
   2297393.10480467      ,   976338.372022158     
   2304040.05630301      ,   979637.419251611     
   2310678.60684665      ,   982934.709836095     
   2317308.76458464      ,   986230.228869178     
   2323930.53910251      ,   989523.959633508     
   2330543.94166313      ,   992815.883293061     
   2337148.98550108      ,   996105.978517016     
   2343745.68618510      ,   999394.221016140     
   2350334.06206894      ,   1002680.58296606     
   2356914.13485749      ,   1005965.03228261     
   2363485.93032588      ,   1009247.53170103     
   2370049.47924374      ,   1012528.03759176     
   2376604.81857966      ,   1015806.49841668     
   2383151.99309444      ,   1019082.85268608     
   2389691.05748441      ,   1022357.02620892     
   2396222.07932067      ,   1025628.92832037     
   2402745.14316684      ,   1028898.44659446     
   2409260.35649904      ,   1032165.43923900     
   2415767.85844561      ,   1035429.72386371     
   2422267.83321574      ,   1038691.06021355     
   2428760.53127426      ,   1041949.12293490     
   2435246.30556984      ,   1045203.45494624     
   2441725.67267074      ,   1048453.38877113     
   2448199.44126139      ,   1051697.88096287     
   2454668.93334168      ,   1054935.22752910     
   2461136.67297558      ,   1058162.17573070     
   2467607.46773716      ,   1061372.53450863     
   2470467.75027337      ,   1066352.49844142     
   2466081.17625153      ,   1074922.55275923     
   2458049.81185856      ,   1085317.91609186     
   2449999.69998382      ,   1095737.96818747     
   2441937.74035797      ,   1106173.83210842     
   2433868.49884154      ,   1116619.65137073     
   2425795.32378842      ,   1127071.14491488     
   2417720.66402326      ,   1137525.19576005     
   2409646.42508999      ,   1147979.38977303     
   2401574.11739615      ,   1158431.82397730     
   2393504.97577692      ,   1168880.95176238     
   2385440.02873776      ,   1179325.49326302     
   2377380.14890745      ,   1189764.37004353     
   2369326.08745415      ,   1200196.66054537     
   2361278.49933334      ,   1210621.56739978     
   2353237.96187574      ,   1221038.39336197     
   2345204.98887943      ,   1231446.52306475     
   2337180.04145102      ,   1241845.40898062     
   2329163.53649235      ,   1252234.56043164     
   2321155.85343557      ,   1262613.53486714     
   2313157.33965767      ,   1272981.93085090     
   2305168.31488293      ,   1283339.38235886     
   2297189.07479961      ,   1293685.55409397     
   2289219.89405912      ,   1304020.13760085     
   2281261.02878426      ,   1314342.84801607     
   2273312.71868342      ,   1324653.42132862     
   2265375.18884549      ,   1334951.61205406     
   2257448.65127373      ,   1345237.19124660     
   2249533.30620470      ,   1355509.94478967     
   2241629.34324875      ,   1365769.67191760     
   2233736.94238154      ,   1376016.18393020     
   2225856.27481034      ,   1386249.30306977     
   2217987.50373427      ,   1396468.86153529     
   2210130.78501468      ,   1406674.70061315     
   2202286.26776850      ,   1416866.66990774     
   2194454.09489553      ,   1427044.62665756     
   2186634.40354879      ,   1437208.43512512     
   2178827.32555549      ,   1447357.96605090     
   2171032.98779520      ,   1457493.09616279     
   2163251.51254048      ,   1467613.70773405     
   2155483.01776483      ,   1477719.68818380     
   2147727.61742177      ,   1487810.92971479     
   2139985.42169856      ,   1497887.32898413     
   2132256.53724756      ,   1507948.78680297     
   2124541.06739765      ,   1517995.20786194     
   2116839.11234800      ,   1528026.50047957     
   2109150.76934618      ,   1538042.57637094     
   2101476.13285228      ,   1548043.35043441     
   2093815.29469035      ,   1558028.74055479     
   2086168.34418882      ,   1567998.66742083     
   2078535.36831071      ,   1577953.05435572     
   2070916.45177496      ,   1587891.82715926     
   2063311.67716950      ,   1597814.91396057     
   2055721.12505717      ,   1607722.24508004     
   2048144.87407494      ,   1617613.75289982     
   2040583.00102740      ,   1627489.37174182     
   2033035.58097483      ,   1637349.03775246     
   2025502.68731658      ,   1647192.68879355     
   2017984.39187015      ,   1657020.26433849     
   2010480.76494644      ,   1666831.70537343     
   2002991.87542174      ,   1676626.95430243     
   1995517.79080653      ,   1686405.95485657     
   1988058.57731182      ,   1696168.65200618     
   1980614.29991304      ,   1705914.99187592     
   1973185.02241203      ,   1715644.92166214     
   1965770.80749733      ,   1725358.38955218     
   1958371.71680315      ,   1735055.34464516     
   1950987.81096713      ,   1744735.73687386     
   1943619.14968737      ,   1754399.51692730     
   1936265.79177900      ,   1764046.63617359     
   1928927.79523040      ,   1773677.04658257     
   1921605.21725951      ,   1783290.70064797     
   1914298.11437055      ,   1792887.55130844     
   1907006.54241140      ,   1802467.55186712     
   1899730.55663186      ,   1812030.65590919     
   1892470.21174340      ,   1821576.81721685     
   1885225.56198060      ,   1831105.98968106     
   1877996.66116471      ,   1840618.12720950     
   1870783.56276982      ,   1850113.18362991     
   1863586.31999216      ,   1859591.11258806     
   1856404.98582298      ,   1869051.86743933     
   1849239.61312579      ,   1878495.40113303     
   1842090.25471862      ,   1887921.66608794     
   1834956.96346203      ,   1897330.61405797     
   1827839.79235387      ,   1906722.19598623     
   1820738.79463190      ,   1916096.36184566     
   1813654.02388552      ,   1925453.06046391     
   1806585.53417788      ,   1934792.23933007     
   1799533.38018035      ,   1944113.84438011     
   1792497.61732117      ,   1953417.81975739     
   1785478.30195065      ,   1962704.10754392     
   1778475.49152599      ,   1971972.64745699     
   1771489.24481879      ,   1981223.37650498     
   1764519.62214969      ,   1990456.22859426     
   1757566.68565490      ,   1999671.13407787     
   1750630.49959078      ,   2008868.01923384     
   1743711.13068422      ,   2018046.80565807     
   1736808.64853777      ,   2027207.40955307     
   1729923.12610147      ,   2036349.74088851     
   1723054.64022588      ,   2045473.70240226     
   1716203.27231512      ,   2054579.18840169     
   1709369.10910372      ,   2063666.08331172     
   1702552.24358815      ,   2072734.25989851     
   1695752.77615357      ,   2081783.57707179     
   1688970.81594903      ,   2090813.87713274     
   1682206.48258233      ,   2099824.98227986     
   1675459.90822978      ,   2108816.69010521     
   1668731.24029151      ,   2117788.76768775     
   1662020.64476646      ,   2126740.94369401     
   1655328.31059659      ,   2135672.89757100     
   1648654.45526572      ,   2144584.24437618     
   1641999.33217955      ,   2153474.51279588     
   1635363.23976852      ,   2162343.11219799     
   1628746.53401618      ,   2171189.28086937     
   1622149.63660329      ,   2180012.00098632     
   1615573.05107352      ,   2188809.85007915     
   1609017.27035845      ,   2197580.72298381     
   1602482.69201539      ,   2206321.32056479     
   1596219.12941270      ,   2212193.18070360     
   1590468.08040335      ,   2212380.26939345     
   1584968.74709039      ,   2209739.94526398     
   1579468.09726563      ,   2207107.34600345     
   1573965.44271667      ,   2204479.59371305     
   1568460.12595790      ,   2201855.03883691     
   1562951.54361953      ,   2199232.69631101     
   1557439.21125902      ,   2196611.90811498     
   1551922.73137839      ,   2193992.21145120     
   1546401.77820030      ,   2191373.26353074     
   1540876.08045381      ,   2188754.80125755     
   1535345.40967660      ,   2186136.61661839     
   1529809.57107933      ,   2183518.54123326     
   1524268.39681140      ,   2180900.43611384     
   1518721.74082204      ,   2178282.18464313     
   1513169.47492570      ,   2175663.68760585     
   1507611.48573912      ,   2173044.85957759     
   1502047.67226984      ,   2170425.62624066     
   1496477.94399399      ,   2167805.92234906     
   1490902.21930757      ,   2165185.69015872     
   1485320.42426557      ,   2162564.87819788     
   1479732.49154602      ,   2159943.44029072     
   1474138.35959130      ,   2157321.33477269     
   1468537.97189082      ,   2154698.52385276     
   1462931.27637718      ,   2152074.97309004     
   1457318.22491462      ,   2149450.65096028     
   1451698.77286280      ,   2146825.52849390     
   1446072.87870268      ,   2144199.57897141     
   1440440.50371386      ,   2141572.77766539     
   1434801.61169488      ,   2138945.10162032     
   1429156.16871970      ,   2136316.52946388     
   1423504.14292466      ,   2133687.04124404     
   1417845.50432141      ,   2131056.61828790     
   1412180.22463185      ,   2128425.24307868     
   1406508.27714215      ,   2125792.89914800     
   1400829.63657300      ,   2123159.57098131     
   1395144.27896414      ,   2120525.24393442     
   1389452.18157105      ,   2117889.90415951     
   1383753.32277235      ,   2115253.53853946     
   1378047.68198669      ,   2112616.13462924     
   1372335.23959771      ,   2109977.68060353     
   1366615.97688630      ,   2107338.16520966     
   1360889.87596927      ,   2104697.57772533     
   1355156.91974372      ,   2102055.90792047     
   428167.738269439      ,   833227.031847499     
   433484.937414090      ,   821887.323698392     
   438816.361816072      ,   810529.822230407     
   444161.992375159      ,   799154.535642490     
   449521.809569030      ,   787761.472370874     
   454895.793451745      ,   776350.641090105     
   460283.923652178      ,   764922.050714072     
   465686.179372470      ,   753475.710397030     
   471102.539386452      ,   742011.629534599     
   476532.982038135      ,   730529.817764783     
   481977.485240116      ,   719030.284968949     
   487436.026472004      ,   707513.041272820     
   492908.582778902      ,   695978.097047469     
   498395.130769851      ,   684425.462910280     
   503895.646616244      ,   672855.149725903     
   509410.106050305      ,   661267.168607247     
   514938.484363542      ,   649661.530916409     
   520480.756405203      ,   638038.248265622     
   526036.896580784      ,   626397.332518219     
   531606.878850457      ,   614738.795789558     
   537190.676727572      ,   603062.650447937     
   542788.263277155      ,   591368.909115551     
   548399.611114402      ,   579657.584669372     
   554024.692403189      ,   567928.690242078     
   559663.478854590      ,   556182.239222987     
   565315.941725425      ,   544418.245258915     
   570982.051816767      ,   532636.722255091     
   576661.779472500      ,   520837.684376048     
   582355.094577905      ,   509021.146046497     
   588061.966558193      ,   497187.121952213     
   593782.364377121      ,   485335.627040923     
   599516.256535584      ,   473466.676523145     
   605263.611070215      ,   461580.285873049     
   611024.395552015      ,   449676.470829325     
   616798.577084978      ,   437755.247396034     
   622586.122304764      ,   425816.631843440     
   628386.997377352      ,   413860.640708857     
   634201.167997710      ,   401887.290797469     
   640028.599388501      ,   389896.599183166     
   645869.256298791      ,   377888.583209352     
   651723.103002778      ,   365863.260489762     
   657590.103298531      ,   353820.648909297     
   663470.220506741      ,   341760.766624764     
   669363.417469494      ,   329683.632065703     
   675269.656549072      ,   317589.263935174     
   681188.899626765      ,   305477.681210574     
   687121.108101694      ,   293348.903144406     
   693066.242889651      ,   281202.949264849     
   699024.264421907      ,   269039.839377236     
   704995.132644323      ,   256859.593562223     
   711567.940697007      ,   248622.357013979     
